,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.092378807067871,0.14686806539006952,0.05910735130310059,0.014600750806983828,2,100,"{'max_depth': 2, 'n_estimators': 100}",0.9946832343857515,0.9683514426077355,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9904190203389287,0.011059667390187242,25
1,1.8965671062469482,0.3438274428420988,0.04850292205810547,0.018903220998581882,2,200,"{'max_depth': 2, 'n_estimators': 200}",0.9946832343857515,0.9683514426077355,0.9960694339984958,0.9891304347826086,0.9959274135475509,0.9888323918644284,0.010549924945513803,28
2,2.7450801849365236,0.19281174288686048,0.04120321273803711,0.014273305339239532,2,300,"{'max_depth': 2, 'n_estimators': 300}",0.9946832343857515,0.9808812468995535,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9929249811972923,0.006069153978079655,24
3,3.6277504920959474,0.4087048983259402,0.025397682189941408,0.003323243907205436,2,400,"{'max_depth': 2, 'n_estimators': 400}",0.9896225056408122,0.9899305499991998,0.9960694339984958,0.9960074250692099,0.9959274135475509,0.9935114656510537,0.0030514516738476103,23
4,4.207634544372558,0.11045933552090892,0.014901113510131837,0.007363439208050145,2,500,"{'max_depth': 2, 'n_estimators': 500}",0.9896225056408122,0.9899305499991998,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9937226960682338,0.0032471950315185872,22
5,4.955290412902832,0.24141355555214628,0.019199371337890625,0.013347969786813752,2,600,"{'max_depth': 2, 'n_estimators': 600}",0.9793850314445279,0.9899305499991998,0.9960694339984958,0.9970635771551103,0.9884783408810869,0.9901853866956841,0.006349143837779272,26
6,5.666582298278809,0.221497404972186,0.017302227020263673,0.01276367566201925,2,700,"{'max_depth': 2, 'n_estimators': 700}",0.9793850314445279,0.9899305499991998,0.9960694339984958,0.9970635771551103,0.9884783408810869,0.9901853866956841,0.006349143837779272,26
7,1.0566609382629395,0.05312746829694162,0.012799406051635742,0.005491860338893642,3,100,"{'max_depth': 3, 'n_estimators': 100}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
8,1.833286190032959,0.0849972188908147,0.042902231216430664,0.02642996170865167,3,200,"{'max_depth': 3, 'n_estimators': 200}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
9,2.5046255588531494,0.18445391888247217,0.012700462341308593,0.009307544666467481,3,300,"{'max_depth': 3, 'n_estimators': 300}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
10,3.386237907409668,0.16026845821139118,0.018205547332763673,0.007156058355231097,3,400,"{'max_depth': 3, 'n_estimators': 400}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
11,4.23603892326355,0.21896507141231553,0.012000274658203126,0.0035778493337731325,3,500,"{'max_depth': 3, 'n_estimators': 500}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
12,5.034312438964844,0.2803132652570501,0.013600492477416992,0.0044092963436906316,3,600,"{'max_depth': 3, 'n_estimators': 600}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
13,5.7301647663116455,0.26530826775453226,0.028299760818481446,0.019822322534033834,3,700,"{'max_depth': 3, 'n_estimators': 700}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
14,1.0094669818878175,0.07346383311893619,0.02400031089782715,0.012051647981634089,4,100,"{'max_depth': 4, 'n_estimators': 100}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
15,1.7810920238494874,0.07857690581150296,0.015999984741210938,0.006723125062056029,4,200,"{'max_depth': 4, 'n_estimators': 200}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
16,2.6900503635406494,0.1076378055321208,0.007599735260009765,0.002059588328930151,4,300,"{'max_depth': 4, 'n_estimators': 300}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
17,3.3689722537994387,0.18501665104658457,0.019803285598754883,0.005558362011376991,4,400,"{'max_depth': 4, 'n_estimators': 400}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
18,4.228979301452637,0.24960729185116623,0.042301082611083986,0.028399004419161614,4,500,"{'max_depth': 4, 'n_estimators': 500}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
19,5.0305705070495605,0.21471570372681895,0.02460026741027832,0.011568935368561685,4,600,"{'max_depth': 4, 'n_estimators': 600}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
20,5.680215311050415,0.24017166159699274,0.019800329208374025,0.011496038680524392,4,700,"{'max_depth': 4, 'n_estimators': 700}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
21,1.0515533924102782,0.09289299311408589,0.019200229644775392,0.00874966006784999,5,100,"{'max_depth': 5, 'n_estimators': 100}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
22,1.9421518802642823,0.11445050120805712,0.016599512100219725,0.006649141855573038,5,200,"{'max_depth': 5, 'n_estimators': 200}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
23,2.537652683258057,0.23873672185596867,0.030004453659057618,0.011194144414141498,5,300,"{'max_depth': 5, 'n_estimators': 300}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
24,3.3896645069122315,0.17740095782008872,0.02140493392944336,0.008612502964557445,5,400,"{'max_depth': 5, 'n_estimators': 400}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
25,4.249331903457642,0.16028386478053352,0.012799930572509766,0.00411928051864359,5,500,"{'max_depth': 5, 'n_estimators': 500}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
26,4.87960410118103,0.19890224565505846,0.010200214385986329,0.0037095899556939442,5,600,"{'max_depth': 5, 'n_estimators': 600}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
27,4.574247646331787,0.5735520692135537,0.0033027172088623048,0.0003996729080977124,5,700,"{'max_depth': 5, 'n_estimators': 700}",0.9946832343857516,0.9957873933846473,0.9960694339984958,0.9970635771551103,0.9959274135475509,0.9959062104943112,0.0007584691341077459,1
